Plate_ID,Batch_ID,Run_Date,Analyst,Instrument_ID,Read_Order,Well,Row,Column,Sample_ID,Sample_Type,Replicate,Dilution_Factor,Expected_Concentration_pg_mL,Synthetic_True_Final_Concentration_pg_mL,OD450,Calculated_Assay_Concentration_pg_mL,Calculated_Final_Concentration_pg_mL,Result_Qualifier,Replicate_CV_Pct,Recovery_Pct,Sample_QC_Flag
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,2,A2,A,2,STD_2000,Standard,2,1,2000.0,2000.0,2.37483,2759.7431,2759.7431,N/A,14.32,125.3,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,3,A3,A,3,BLANK,Blank,1,1,0.0,0.0,0.04752,0.5762,0.5762,N/A,140.2,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,4,A4,A,4,BLANK,Blank,2,1,0.0,0.0,0.0439,0.0025,0.0025,N/A,140.2,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,5,A5,A,5,SMP-0505,Unknown,1,2,,58.0727,0.17668,28.4162,56.8325,Quantifiable,3.69,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,6,A6,A,6,SMP-0505,Unknown,2,2,,58.0727,0.18509,29.9382,59.8764,Quantifiable,3.69,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,7,A7,A,7,SMP-0506,Unknown,1,1,,388.5004,1.54565,393.1185,393.1185,Quantifiable,2.82,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,8,A8,A,8,SMP-0506,Unknown,2,1,,388.5004,1.516,377.7594,377.7594,Quantifiable,2.82,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,9,A9,A,9,SMP-0507,Unknown,1,10,,84.8335,0.07188,7.558,75.5804,<LLOQ,7.62,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,10,A10,A,10,SMP-0507,Unknown,2,10,,84.8335,0.07555,8.4195,84.1947,<LLOQ,7.62,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,11,A11,A,11,SMP-0508,Unknown,1,10,,220.2179,0.15069,23.6328,236.3282,Quantifiable,4.86,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,12,A12,A,12,SMP-0508,Unknown,2,10,,220.2179,0.14234,22.0633,220.6332,Quantifiable,4.86,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,13,B1,B,1,STD_1000,Standard,1,1,1000.0,1000.0,2.13593,1091.5909,1091.5909,N/A,7.05,103.97,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,14,B2,B,2,STD_1000,Standard,2,1,1000.0,1000.0,2.0949,987.8999,987.8999,N/A,7.05,103.97,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,15,B3,B,3,QC_Low,QC,1,1,50.0,50.0,0.30633,51.2616,51.2616,N/A,1.43,101.5,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,16,B4,B,4,QC_Low,QC,2,1,50.0,50.0,0.30045,50.2379,50.2379,N/A,1.43,101.5,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,17,B5,B,5,SMP-0509,Unknown,1,2,,2598.5852,2.21383,1358.4236,2716.8471,Quantifiable,7.81,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,18,B6,B,6,SMP-0509,Unknown,2,2,,2598.5852,2.17641,1216.1722,2432.3445,Quantifiable,7.81,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,19,B7,B,7,SMP-0510,Unknown,1,1,,65.9834,0.3826,64.5645,64.5645,Quantifiable,2.08,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,20,B8,B,8,SMP-0510,Unknown,2,1,,65.9834,0.39357,66.4918,66.4918,Quantifiable,2.08,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,21,B9,B,9,SMP-0511,Unknown,1,1,,37.6712,0.23968,39.6359,39.6359,Quantifiable,5.77,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,22,B10,B,10,SMP-0511,Unknown,2,1,,37.6712,0.22202,36.5259,36.5259,Quantifiable,5.77,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,23,B11,B,11,SMP-0512,Unknown,1,2,,111.0513,0.32537,54.572,109.144,Quantifiable,3.23,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,24,B12,B,12,SMP-0512,Unknown,2,2,,111.0513,0.34004,57.1268,114.2535,Quantifiable,3.23,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,25,C1,C,1,STD_500,Standard,1,1,500.0,500.0,1.71548,499.2638,499.2638,N/A,2.89,97.85,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,26,C2,C,2,STD_500,Standard,2,1,500.0,500.0,1.68755,479.2719,479.2719,N/A,2.89,97.85,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,27,C3,C,3,QC_Mid,QC,1,1,300.0,300.0,1.34276,301.1449,301.1449,N/A,1.35,99.43,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,28,C4,C,4,QC_Mid,QC,2,1,300.0,300.0,1.32792,295.4397,295.4397,N/A,1.35,99.43,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,29,C5,C,5,SMP-0513,Unknown,1,2,,810.2996,1.54533,392.9471,785.8942,Quantifiable,3.18,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,30,C6,C,6,SMP-0513,Unknown,2,2,,810.2996,1.57844,411.0504,822.1008,Quantifiable,3.18,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,31,C7,C,7,SMP-0514,Unknown,1,5,,77.5416,0.10545,14.8575,74.2875,<LLOQ,4.2,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,32,C8,C,8,SMP-0514,Unknown,2,5,,77.5416,0.10126,13.9997,69.9983,<LLOQ,4.2,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,33,C9,C,9,SMP-0515,Unknown,1,5,,2327.2176,1.65897,459.9705,2299.8525,Quantifiable,0.99,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,34,C10,C,10,SMP-0515,Unknown,2,5,,2327.2176,1.66877,466.4636,2332.3182,Quantifiable,0.99,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,35,C11,C,11,SMP-0516,Unknown,1,2,,609.7332,1.35171,304.6401,609.2802,Quantifiable,0.91,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,36,C12,C,12,SMP-0516,Unknown,2,2,,609.7332,1.34172,300.741,601.4819,Quantifiable,0.91,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,37,D1,D,1,STD_250,Standard,1,1,250.0,250.0,1.2307,260.7303,260.7303,N/A,2.87,102.22,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,38,D2,D,2,STD_250,Standard,2,1,250.0,250.0,1.19919,250.3628,250.3628,N/A,2.87,102.22,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,39,D3,D,3,QC_High,QC,1,1,1200.0,1200.0,2.19239,1273.1867,1273.1867,N/A,5.26,102.29,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,40,D4,D,4,QC_High,QC,2,1,1200.0,1200.0,2.16608,1181.8588,1181.8588,N/A,5.26,102.29,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,41,D5,D,5,SMP-0517,Unknown,1,2,,46.1023,0.1461,22.7721,45.5443,Quantifiable,3.22,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,42,D6,D,6,SMP-0517,Unknown,2,2,,46.1023,0.15176,23.8317,47.6634,Quantifiable,3.22,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,43,D7,D,7,SMP-0518,Unknown,1,10,,286.3717,0.1778,28.6191,286.1915,Quantifiable,0.91,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,44,D8,D,8,SMP-0518,Unknown,2,10,,286.3717,0.17985,28.991,289.9098,Quantifiable,0.91,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,45,D9,D,9,SMP-0519,Unknown,1,10,,41.3009,0.06217,5.1487,51.4868,<LLOQ,28.17,,Review
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,46,D10,D,10,SMP-0519,Unknown,2,10,,41.3009,0.05593,3.4385,34.3848,<LLOQ,28.17,,Review
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,47,D11,D,11,SMP-0520,Unknown,1,1,,1108.0555,2.13298,1083.4718,1083.4718,Quantifiable,5.64,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,48,D12,D,12,SMP-0520,Unknown,2,1,,1108.0555,2.16346,1173.4616,1173.4616,Quantifiable,5.64,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,49,E1,E,1,STD_125,Standard,1,1,125.0,125.0,0.72993,130.0859,130.0859,N/A,1.38,103.06,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,50,E2,E,2,STD_125,Standard,2,1,125.0,125.0,0.71775,127.5633,127.5633,N/A,1.38,103.06,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,51,E3,E,3,SMP-0521,Unknown,1,1,,167.6148,0.88061,163.2569,163.2569,Quantifiable,2.34,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,52,E4,E,4,SMP-0521,Unknown,2,1,,167.6148,0.90383,168.7392,168.7392,Quantifiable,2.34,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,53,E5,E,5,SMP-0522,Unknown,1,1,,40.217,0.24122,39.9057,39.9057,Quantifiable,1.25,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,54,E6,E,6,SMP-0522,Unknown,2,1,,40.217,0.24527,40.6156,40.6156,Quantifiable,1.25,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,55,E7,E,7,SMP-0523,Unknown,1,1,,120.2067,0.68823,121.5384,121.5384,Quantifiable,0.06,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,56,E8,E,8,SMP-0523,Unknown,2,1,,120.2067,0.68772,121.4361,121.4361,Quantifiable,0.06,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,57,E9,E,9,SMP-0524,Unknown,1,1,,82.7289,0.4823,82.3028,82.3028,Quantifiable,0.7,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,58,E10,E,10,SMP-0524,Unknown,2,1,,82.7289,0.48682,83.1219,83.1219,Quantifiable,0.7,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,59,E11,E,11,SMP-0525,Unknown,1,2,,298.4132,0.82258,150.018,300.0361,Quantifiable,2.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,60,E12,E,12,SMP-0525,Unknown,2,2,,298.4132,0.80123,145.3008,290.6015,Quantifiable,2.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,61,F1,F,1,STD_62.5,Standard,1,1,62.5,62.5,0.3634,61.2027,61.2027,N/A,2.17,99.45,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,62,F2,F,2,STD_62.5,Standard,2,1,62.5,62.5,0.37428,63.1063,63.1063,N/A,2.17,99.45,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,63,F3,F,3,SMP-0526,Unknown,1,5,,163.1605,0.20175,32.9284,164.6422,Quantifiable,1.21,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,64,F4,F,4,SMP-0526,Unknown,2,5,,163.1605,0.20494,33.4966,167.4832,Quantifiable,1.21,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,65,F5,F,5,SMP-0527,Unknown,1,2,,192.8557,0.55937,96.4893,192.9787,Quantifiable,0.38,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,66,F6,F,6,SMP-0527,Unknown,2,2,,192.8557,0.55664,95.9784,191.9568,Quantifiable,0.38,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,67,F7,F,7,SMP-0528,Unknown,1,2,,1037.181,1.71497,498.886,997.772,Quantifiable,0.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,68,F8,F,8,SMP-0528,Unknown,2,2,,1037.181,1.71247,497.0548,994.1095,Quantifiable,0.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,69,F9,F,9,SMP-0529,Unknown,1,1,,1860.2422,2.30815,1925.6358,1925.6358,>ULOQ,5.3,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,70,F10,F,10,SMP-0529,Unknown,2,1,,1860.2422,2.29063,1786.435,1786.435,Quantifiable,5.3,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,71,F11,F,11,SMP-0530,Unknown,1,2,,49.0243,0.1532,24.0995,48.199,Quantifiable,0.08,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,72,F12,F,12,SMP-0530,Unknown,2,2,,49.0243,0.15304,24.0711,48.1423,Quantifiable,0.08,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,73,G1,G,1,STD_31.25,Standard,1,1,31.25,31.25,0.18928,30.6937,30.6937,N/A,0.97,98.9,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,74,G2,G,2,STD_31.25,Standard,2,1,31.25,31.25,0.19164,31.1168,31.1168,N/A,0.97,98.9,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,75,G3,G,3,SMP-0531,Unknown,1,2,,439.1472,1.10876,222.6402,445.2805,Quantifiable,2.66,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,76,G4,G,4,SMP-0531,Unknown,2,2,,439.1472,1.08007,214.4091,428.8182,Quantifiable,2.66,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,77,G5,G,5,SMP-0532,Unknown,1,1,,514.5668,1.72906,509.4258,509.4258,Quantifiable,3.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,78,G6,G,6,SMP-0532,Unknown,2,1,,514.5668,1.75969,533.4957,533.4957,Quantifiable,3.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,79,G7,G,7,SMP-0533,Unknown,1,2,,70.3063,0.21492,35.2695,70.539,Quantifiable,0.81,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,80,G8,G,8,SMP-0533,Unknown,2,2,,70.3063,0.21266,34.8696,69.7392,Quantifiable,0.81,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,81,G9,G,9,SMP-0534,Unknown,1,5,,1570.3216,1.38825,319.3775,1596.8876,Quantifiable,0.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,82,G10,G,10,SMP-0534,Unknown,2,5,,1570.3216,1.39111,320.5627,1602.8137,Quantifiable,0.26,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,83,G11,G,11,SMP-0535,Unknown,1,1,,714.5287,1.97583,769.113,769.113,Quantifiable,1.99,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,84,G12,G,12,SMP-0535,Unknown,2,1,,714.5287,1.96098,747.802,747.802,Quantifiable,1.99,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,85,H1,H,1,STD_15.625,Standard,1,1,15.625,15.625,0.10309,14.3759,14.3759,N/A,0.72,92.48,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,86,H2,H,2,STD_15.625,Standard,2,1,15.625,15.625,0.10381,14.5237,14.5237,N/A,0.72,92.48,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,87,H3,H,3,SMP-0536,Unknown,1,1,,179.7474,0.94197,177.9864,177.9864,Quantifiable,0.85,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,88,H4,H,4,SMP-0536,Unknown,2,1,,179.7474,0.93333,175.8657,175.8657,Quantifiable,0.85,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,89,H5,H,5,SMP-0537,Unknown,1,10,,16.7431,0.05578,3.3946,33.9458,<LLOQ,29.31,,Review
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,90,H6,H,6,SMP-0537,Unknown,2,10,,16.7431,0.05197,2.2291,22.2914,<LLOQ,29.31,,Review
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,91,H7,H,7,SMP-0538,Unknown,1,5,,9.6884,0.05997,4.5645,22.8227,<LLOQ,12.27,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,92,H8,H,8,SMP-0538,Unknown,2,5,,9.6884,0.06326,5.4322,27.1608,<LLOQ,12.27,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,93,H9,H,9,SMP-0539,Unknown,1,5,,11.9241,0.04681,0.2106,1.0531,<LLOQ,91.89,,Review
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,94,H10,H,10,SMP-0539,Unknown,2,5,,11.9241,0.04849,0.992,4.96,<LLOQ,91.89,,Review
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,95,H11,H,11,SMP-0540,Unknown,1,10,,154.0525,0.11473,16.7252,167.2523,<LLOQ,15.51,,Pass
PLT-015,BATCH-03,2026-02-16,Analyst_C,ELISA_Reader_02,96,H12,H,12,SMP-0540,Unknown,2,10,,154.0525,0.09846,13.4189,134.1886,<LLOQ,15.51,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,1,A1,A,1,STD_2000,Standard,1,1,2000.0,2000.0,3.00431,52728989.4465,52728989.4465,N/A,0.0,2636449.47,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,2,A2,A,2,STD_2000,Standard,2,1,2000.0,2000.0,2.96516,52728989.4465,52728989.4465,N/A,0.0,2636449.47,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,3,A3,A,3,BLANK,Blank,1,1,0.0,0.0,0.06864,5.4557,5.4557,N/A,30.46,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,4,A4,A,4,BLANK,Blank,2,1,0.0,0.0,0.06074,3.5221,3.5221,N/A,30.46,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,5,A5,A,5,SMP-0541,Unknown,1,1,,102.5298,0.76337,138.4038,138.4038,Quantifiable,0.15,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,6,A6,A,6,SMP-0541,Unknown,2,1,,102.5298,0.76466,138.6883,138.6883,Quantifiable,0.15,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,7,A7,A,7,SMP-0542,Unknown,1,1,,1487.7812,2.91433,52728989.4465,52728989.4465,>ULOQ,0.0,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,8,A8,A,8,SMP-0542,Unknown,2,1,,1487.7812,2.89259,52728989.4465,52728989.4465,>ULOQ,0.0,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,9,A9,A,9,SMP-0543,Unknown,1,5,,1584.2071,1.74224,533.7098,2668.5492,Quantifiable,0.87,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,10,A10,A,10,SMP-0543,Unknown,2,5,,1584.2071,1.73386,527.1488,2635.7442,Quantifiable,0.87,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,11,A11,A,11,SMP-0544,Unknown,1,5,,823.6998,1.13466,235.7216,1178.6082,Quantifiable,2.82,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,12,A12,A,12,SMP-0544,Unknown,2,5,,823.6998,1.10474,226.5064,1132.5322,Quantifiable,2.82,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,13,B1,B,1,STD_1000,Standard,1,1,1000.0,1000.0,2.63665,52728989.4465,52728989.4465,N/A,141.42,2636503.67,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,14,B2,B,2,STD_1000,Standard,2,1,1000.0,1000.0,2.13826,1083.9412,1083.9412,N/A,141.42,2636503.67,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,15,B3,B,3,QC_Low,QC,1,1,50.0,50.0,0.30986,50.3488,50.3488,N/A,4.08,97.87,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,16,B4,B,4,QC_Low,QC,2,1,50.0,50.0,0.29387,47.5239,47.5239,N/A,4.08,97.87,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,17,B5,B,5,SMP-0545,Unknown,1,5,,10.9195,0.05591,2.224,11.1198,<LLOQ,33.09,,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,18,B6,B,6,SMP-0545,Unknown,2,5,,10.9195,0.06098,3.5826,17.9129,<LLOQ,33.09,,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,19,B7,B,7,SMP-0546,Unknown,1,2,,665.9568,1.3957,331.76,663.5201,Quantifiable,1.01,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,20,B8,B,8,SMP-0546,Unknown,2,2,,665.9568,1.38482,327.0721,654.1442,Quantifiable,1.01,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,21,B9,B,9,SMP-0547,Unknown,1,1,,92.9756,0.53725,91.9185,91.9185,Quantifiable,1.1,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,22,B10,B,10,SMP-0547,Unknown,2,1,,92.9756,0.54479,93.3662,93.3662,Quantifiable,1.1,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,23,B11,B,11,SMP-0548,Unknown,1,2,,30.2695,0.11728,15.6166,31.2332,<LLOQ,22.85,,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,24,B12,B,12,SMP-0548,Unknown,2,2,,30.2695,0.14907,21.6358,43.2716,Quantifiable,22.85,,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,25,C1,C,1,STD_500,Standard,1,1,500.0,500.0,2.1814,1202.2584,1202.2584,N/A,58.24,170.32,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,26,C2,C,2,STD_500,Standard,2,1,500.0,500.0,1.69878,500.9082,500.9082,N/A,58.24,170.32,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,27,C3,C,3,QC_Mid,QC,1,1,300.0,300.0,1.29768,291.9325,291.9325,N/A,2.52,99.08,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,28,C4,C,4,QC_Mid,QC,2,1,300.0,300.0,1.32508,302.5412,302.5412,N/A,2.52,99.08,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,29,C5,C,5,SMP-0549,Unknown,1,2,,329.4068,0.88287,166.2217,332.4435,Quantifiable,0.25,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,30,C6,C,6,SMP-0549,Unknown,2,2,,329.4068,0.88531,166.8212,333.6423,Quantifiable,0.25,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,31,C7,C,7,SMP-0550,Unknown,1,1,,11.2726,0.09375,10.9261,10.9261,<LLOQ,6.32,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,32,C8,C,8,SMP-0550,Unknown,2,1,,11.2726,0.09875,11.9477,11.9477,<LLOQ,6.32,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,33,C9,C,9,SMP-0551,Unknown,1,1,,55.4218,0.34382,56.3715,56.3715,Quantifiable,0.79,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,34,C10,C,10,SMP-0551,Unknown,2,1,,55.4218,0.34032,55.7489,55.7489,Quantifiable,0.79,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,35,C11,C,11,SMP-0552,Unknown,1,2,,45.4749,0.1552,22.7707,45.5414,Quantifiable,17.09,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,36,C12,C,12,SMP-0552,Unknown,2,2,,45.4749,0.18963,29.0321,58.0642,Quantifiable,17.09,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,37,D1,D,1,STD_250,Standard,1,1,250.0,250.0,1.49326,377.3215,377.3215,N/A,25.05,128.22,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,38,D2,D,2,STD_250,Standard,2,1,250.0,250.0,1.22,263.7795,263.7795,N/A,25.05,128.22,Review
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,39,D3,D,3,QC_High,QC,1,1,1200.0,1200.0,2.19662,1249.8599,1249.8599,N/A,3.06,106.46,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,40,D4,D,4,QC_High,QC,2,1,1200.0,1200.0,2.21299,1305.0969,1305.0969,N/A,3.06,106.46,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,41,D5,D,5,SMP-0553,Unknown,1,2,,257.0728,0.72053,129.0458,258.0917,Quantifiable,0.47,,Pass
PLT-016,BATCH-04,2026-02-19,Analyst_A,ELISA_Reader_01,42,D6,D,6,SMP-0553,Unknown,2,2,,257.0728,0.71651,128.1826,256.3653,Quantifiable,0.47,,Pass
